id_Historico_Desastre;idDetalleDesastre;NombreDetalle;ValorDetalle;UnidadesDetalle;idDetalleDesastre
501267;5012673;Velocidad de la avalancha;13.033149545279937;(m/s);1267
501268;5012683;Velocidad de la avalancha;18.204003868986185;(m/s);1268
501269;5012693;Velocidad de la avalancha;14.659275697281245;(m/s);1269
501270;5012703;Velocidad de la avalancha;14.059676355890929;(m/s);1270
501271;5012713;Velocidad de la avalancha;16.73550097944287;(m/s);1271
501272;5012723;Nivel de agua;26.58026939986183;m;1272
501273;5012733;Velocidad de la avalancha;10.444761723429716;(m/s);1273
501274;5012743;Nivel de agua;6.5104709704263275;m;1274
501275;5012753;Nivel de agua;0.2821277951825152;m;1275
501276;5012763;Nivel de agua;23.666329388967835;m;1276
501277;5012773;Velocidad de la avalancha;14.621078839892913;(m/s);1277
501278;5012783;Velocidad de la avalancha;16.011074185742764;(m/s);1278
501279;5012793;Nivel de agua;9.474733246659039;m;1279
501280;5012803;Magnitud de la explosión;2.601469162088063;kilotones;1280
501281;5012813;Impacto en infraestructura eléctrica;Leve;Sin unidades;1281
501282;5012823;Velocidad del viento;111.45030264175963;km/h;1282
501283;5012833;Nivel de agua;28.624136585951216;m;1283
501284;5012843;Nivel de agua;26.42235710270837;m;1284
501285;5012853;Nivel de agua;1.5962571236322167;m;1285
501286;5012863;Nivel de agua;1.4161592055362957;m;1286
501287;5012873;Nivel de agua;1.7584492099862978;m;1287
501288;5012883;Nivel de agua;1.51649174253153;m;1288
501289;5012893;Nivel de agua;0.39986064706430247;m;1289
501290;5012903;Velocidad de la avalancha;13.921352477891139;(m/s);1290
501291;5012913;Nivel de agua;10.498273037887822;m;1291
501292;5012923;Velocidad de la avalancha;12.731054186590502;(m/s);1292
501293;5012933;Área afectada;1.7935906581214618;km^2;1293
501294;5012943;Área afectada;1.1092785371732725;km^2;1294
501295;5012953;Velocidad de la avalancha;13.125472172517995;(m/s);1295
501296;5012963;Velocidad de la avalancha;19.86413824596544;(m/s);1296
501297;5012973;Magnitud de la explosión;8.88084134553271;kilotones;1297
501298;5012983;Área afectada;1.6077438761088696;km^2;1298
501299;5012993;Vía de exposición;Inhalación;Sin unidades;1299
501300;5013003;Área forestal afectada;33.090356462634816;km^2;1300
501301;5013013;Área forestal afectada;51.28010501326244;km^2;1301
501302;5013023;Nivel de agua;8.835465943291187;m;1302
501303;5013033;Nivel de agua;16.186153668367698;m;1303
501304;5013043;Magnitud de la explosión;6.495778860375592;kilotones;1304
501305;5013053;Nivel de agua;16.54800866505058;m;1305
501306;5013063;Nivel de agua;26.010695890106;m;1306
501307;5013073;Velocidad de la avalancha;19.956648386963955;(m/s);1307
501308;5013083;Nivel de agua;0.920469343252398;m;1308
501309;5013093;Nivel de agua;13.472045322272537;m;1309
501310;5013103;Velocidad de la avalancha;11.902918901196054;(m/s);1310
501311;5013113;Nivel de agua;29.838162508218897;m;1311
501312;5013123;Nivel de agua;8.327597097478574;m;1312
501313;5013133;Velocidad de la avalancha;16.438905766811192;(m/s);1313
501314;5013143;Velocidad del viento;108.37966066326703;km/h;1314
501315;5013153;Velocidad de la avalancha;15.000686457254966;(m/s);1315
501316;5013163;Velocidad de la avalancha;16.802517239441556;(m/s);1316
501317;5013173;Velocidad de la avalancha;17.066801028791936;(m/s);1317
501318;5013183;Velocidad de la avalancha;18.766417712155526;(m/s);1318
501319;5013193;Velocidad de la avalancha;19.305060480036477;(m/s);1319
501320;5013203;Nivel de agua;10.1021236483007;m;1320
501321;5013213;Velocidad de la avalancha;15.352334833790987;(m/s);1321
501322;5013223;Velocidad de la avalancha;10.58245639982282;(m/s);1322
501323;5013233;Nivel de agua;4.422265666042055;m;1323
501324;5013243;Nivel de agua;8.08458479997265;m;1324
501325;5013253;Nivel de agua;26.327005840211225;m;1325
501326;5013263;Nivel de agua;3.2145720299048266;m;1326
501327;5013273;Nivel de agua;12.767226913418542;m;1327
501328;5013283;Velocidad de la avalancha;10.598682375954127;(m/s);1328
501329;5013293;Nivel de agua;28.257974273532973;m;1329
501330;5013303;Velocidad de la avalancha;10.374256231184694;(m/s);1330
501331;5013313;Nivel de agua;6.628546833693669;m;1331
501332;5013323;Nivel de agua;0.5574019876865999;m;1332
501333;5013333;Nivel de agua;21.37389176978746;m;1333
501334;5013343;Nivel de agua;0.27691755805825613;m;1334
501335;5013353;Nivel de agua;2.2167012586709447;m;1335
501336;5013363;Nivel de agua;7.40585294029505;m;1336
501337;5013373;Nivel de agua;12.939728636377545;m;1337
501338;5013383;Velocidad del viento;103.13592604737772;km/h;1338
501339;5013393;Nivel de agua;25.910822420762173;m;1339
501340;5013403;Nivel de agua;11.37126164331627;m;1340
501341;5013413;Nivel de agua;6.036215003208452;m;1341
501342;5013423;Nivel de agua;28.567426654553124;m;1342
501343;5013433;Velocidad de la avalancha;14.868841208466904;(m/s);1343
501344;5013443;Nivel de agua;23.962280606105733;m;1344
501345;5013453;Nivel de agua;27.753872873391384;m;1345
501346;5013463;Nivel de agua;11.546934546502412;m;1346
501347;5013473;Nivel de agua;8.214563841057442;m;1347
501348;5013483;Nivel de agua;19.848483329005056;m;1348
501349;5013493;Nivel de agua;0.7264087686397569;m;1349
501350;5013503;Velocidad de la avalancha;11.891105295544804;(m/s);1350
501351;5013513;Velocidad de la avalancha;12.940448830470796;(m/s);1351
501352;5013523;Nivel de agua;18.49327965343534;m;1352
501353;5013533;Velocidad del viento;135.00285498779735;km/h;1353
501354;5013543;Velocidad de la avalancha;10.038223917597815;(m/s);1354
501355;5013553;Nivel de agua;24.704645775640103;m;1355
501356;5013563;Nivel de agua;19.86824689738885;m;1356
501357;5013573;Velocidad de la avalancha;11.907796348334202;(m/s);1357
501358;5013583;Velocidad de la avalancha;17.64665355275016;(m/s);1358
501359;5013593;Velocidad del viento;93.09393029700901;km/h;1359
501360;5013603;Velocidad de la avalancha;12.902626775477039;(m/s);1360
501361;5013613;Nivel de agua;10.944359855819583;m;1361
501362;5013623;Velocidad de la avalancha;13.546019535593276;(m/s);1362
501363;5013633;Nivel de agua;26.994384822188536;m;1363
501364;5013643;Velocidad de la avalancha;10.129026182307433;(m/s);1364
501365;5013653;Velocidad del viento;107.93254832700818;km/h;1365
501366;5013663;Velocidad de la avalancha;14.293653164118398;(m/s);1366
501367;5013673;Nivel de agua;27.56556141978153;m;1367
501368;5013683;Nivel de agua;21.69369041978473;m;1368
501369;5013693;Nivel de agua;19.31072124834754;m;1369
501370;5013703;Nivel de agua;24.5033038750251;m;1370
501371;5013713;Nivel de agua;8.627373812486441;m;1371
501372;5013723;Nivel de agua;3.281158765794243;m;1372
501373;5013733;Nivel de agua;19.07148354418791;m;1373
501374;5013743;Nivel de agua;21.90644523905584;m;1374
501375;5013753;Velocidad de la avalancha;17.049997614989753;(m/s);1375
501376;5013763;Velocidad de la avalancha;17.506701496597874;(m/s);1376
501377;5013773;Velocidad del viento;139.1287625619978;km/h;1377
501378;5013783;Velocidad de la avalancha;15.056988356089033;(m/s);1378
501379;5013793;Velocidad del viento;134.87788638021007;km/h;1379
501380;5013803;Nivel de agua;18.41790167545357;m;1380
501381;5013813;Velocidad de la avalancha;19.123078180512987;(m/s);1381
501382;5013823;Velocidad de la avalancha;19.246774811091466;(m/s);1382
501383;5013833;Nivel de agua;15.559903821964745;m;1383
501384;5013843;Velocidad de la avalancha;16.48785058724109;(m/s);1384
501385;5013853;Velocidad del viento;108.1464052206787;km/h;1385
501386;5013863;Nivel de agua;0.7244152721538677;m;1386
501387;5013873;Nivel de agua;26.998245923335755;m;1387
501388;5013883;Nivel de agua;2.0135120560356947;m;1388
501389;5013893;Nivel de agua;3.7954817386070303;m;1389
501390;5013903;Nivel de agua;14.3462871983037;m;1390
501391;5013913;Nivel de agua;9.65863375099331;m;1391
501392;5013923;Nivel de agua;26.98100681591866;m;1392
501393;5013933;Nivel de agua;27.573991843364308;m;1393
501394;5013943;Nivel de agua;10.873681000359388;m;1394
501395;5013953;Velocidad de la avalancha;19.68052390984036;(m/s);1395
501396;5013963;Nivel de agua;25.281964881555325;m;1396
501397;5013973;Nivel de agua;7.577700705159966;m;1397
501398;5013983;Velocidad de la avalancha;16.42240455749462;(m/s);1398
501399;5013993;Velocidad de la avalancha;12.898577847258407;(m/s);1399
501400;5014003;Velocidad de la avalancha;19.62133605447625;(m/s);1400
501401;5014013;Velocidad de la avalancha;12.673269421629843;(m/s);1401
501402;5014023;Nivel de agua;3.3335218230992303;m;1402
501403;5014033;Velocidad del viento;134.35715006566508;km/h;1403
501404;5014043;Nivel de agua;13.71297361168789;m;1404
501405;5014053;Velocidad del viento;121.23469924994107;km/h;1405
501406;5014063;Velocidad de la avalancha;19.386636886986203;(m/s);1406
501407;5014073;Nivel de agua;14.274134541134632;m;1407
501408;5014083;Nivel de agua;21.261447111407797;m;1408
501409;5014093;Velocidad de la avalancha;12.902717556412508;(m/s);1409
501410;5014103;Velocidad de la avalancha;12.509284377778155;(m/s);1410
501411;5014113;Nivel de agua;22.505998503664635;m;1411
501412;5014123;Velocidad de la avalancha;14.721526647456392;(m/s);1412
501413;5014133;Área afectada;1.6896704336292212;km^2;1413
501414;5014143;Nivel de agua;5.692143725438506;m;1414
501415;5014153;Nivel de agua;1.2922412843409115;m;1415
501416;5014163;Nivel de agua;19.279141612679716;m;1416
501417;5014173;Nivel de agua;12.429783794886704;m;1417
501418;5014183;Velocidad del viento;112.66660493828849;km/h;1418
501419;5014193;Daño causado;Severo;Sin unidades;1419
501420;5014203;Daño causado;Leve;Sin unidades;1420
501421;5014213;Nivel de agua;28.755136962230818;m;1421
501422;5014223;Nivel de agua;7.362826473297225;m;1422
501423;5014233;Impacto en infraestructura eléctrica;Moderado;Sin unidades;1423
501424;5014243;Velocidad de la avalancha;18.426993903606906;(m/s);1424
501425;5014253;Área afectada;1.8468517086086993;km^2;1425
501426;5014263;Nivel de agua;8.928557301667784;m;1426
501427;5014273;Velocidad del viento;149.34593192759746;km/h;1427
501428;5014283;Área afectada;1.4537604188345907;km^2;1428
501429;5014293;Nivel de agua;0.2393225375518626;m;1429
501430;5014303;Nivel de agua;1.6112218344772633;m;1430
501431;5014313;Velocidad de la avalancha;15.804844585785691;(m/s);1431
501432;5014323;Nivel de agua;27.96214399211981;m;1432
501433;5014333;Nivel de agua;0.8478747755089333;m;1433
501434;5014343;Nivel de agua;3.51437971603604;m;1434
501435;5014353;Magnitud de la explosión;8.308801215682127;kilotones;1435
501436;5014363;Velocidad del viento;98.05283501649085;km/h;1436
501437;5014373;Velocidad del viento;139.46738357187922;km/h;1437
501438;5014383;Nivel de agua;20.44103736632276;m;1438
501439;5014393;Velocidad del viento;107.297558147473;km/h;1439
501440;5014403;Velocidad del viento;125.64118050349188;km/h;1440
501441;5014413;Nivel de agua;17.720609504592073;m;1441
501442;5014423;No tiene detalle;No valor detalle;Sin unidades;1442
501443;5014433;Daño causado;Severo;Sin unidades;1443
501444;5014443;Tipo de accidente;Vehicular;Sin unidades;1444
501445;5014453;Volumen de agua;86709.57566388136;m^3;1445
501446;5014463;Velocidad de la avalancha;13.375041582905377;(m/s);1446
501447;5014473;Daño causado;Moderado;Sin unidades;1447
501448;5014483;Daño causado;Severo;Sin unidades;1448
501449;5014493;Nivel de agua;17.557527913469592;m;1449
501450;5014503;Nivel de agua;9.028331119594878;m;1450
501451;5014513;Nivel de agua;11.37557922279181;m;1451
501452;5014523;Velocidad de la avalancha;17.958845917327693;(m/s);1452
501453;5014533;Nivel de agua;22.604134863799796;m;1453
501454;5014543;Nivel de agua;14.581594621495945;m;1454
501455;5014553;Nivel de agua;2.4299751777289402;m;1455
501456;5014563;Velocidad del viento;140.2342586752568;km/h;1456
501457;5014573;Velocidad del viento;110.07777204487363;km/h;1457
501458;5014583;Nivel de agua;16.926515901900242;m;1458
501459;5014593;Nivel de agua;27.47392634219871;m;1459
501460;5014603;Nivel de agua;24.33241519540544;m;1460
501461;5014613;Velocidad de la avalancha;15.26813642523345;(m/s);1461
501462;5014623;Velocidad de la avalancha;14.822175658147728;(m/s);1462
501463;5014633;Área afectada;1.3190137181289092;km^2;1463
501464;5014643;Velocidad del viento;83.22474459668088;km/h;1464
501465;5014653;Nivel de agua;21.78538855788715;m;1465
501466;5014663;Velocidad del viento;85.13839831783852;km/h;1466
501467;5014673;Velocidad de la avalancha;19.00946721776134;(m/s);1467
501468;5014683;Nivel de agua;15.357274479402633;m;1468
501469;5014693;Nivel de agua;21.09300181541736;m;1469
501470;5014703;Nivel de agua;27.227624215360134;m;1470
501471;5014713;Nivel de agua;5.540942264529888;m;1471
501472;5014723;Nivel de agua;3.583787266244843;m;1472
501473;5014733;Nivel de agua;11.255929455619366;m;1473
501474;5014743;Nivel de agua;25.25962412386392;m;1474
501475;5014753;Nivel de agua;10.061174523748488;m;1475
501476;5014763;Nivel de agua;14.523780197704818;m;1476
501477;5014773;Nivel de agua;14.142807498672413;m;1477
501478;5014783;Velocidad de la avalancha;17.733329269880734;(m/s);1478
501479;5014793;Nivel de agua;27.978829179610763;m;1479
501480;5014803;Nivel de agua;28.607289257737506;m;1480
501481;5014813;Velocidad de la avalancha;10.037685361581252;(m/s);1481
501482;5014823;Área afectada;0.7367124236394298;km^2;1482
501483;5014833;Nivel de agua;1.6909665610492919;m;1483
501484;5014843;Velocidad del viento;90.65994899301518;km/h;1484
501485;5014853;Área afectada;1.5506483060735645;km^2;1485
501486;5014863;Velocidad del viento;148.57763116663722;km/h;1486
501487;5014873;Velocidad del viento;143.70996737009187;km/h;1487
501488;5014883;Velocidad del viento;111.49230480352541;km/h;1488
501489;5014893;Velocidad del viento;127.70689814350396;km/h;1489
501490;5014903;Velocidad del viento;131.53108114778627;km/h;1490
501491;5014913;Velocidad del viento;128.57370242061506;km/h;1491
501492;5014923;Velocidad del viento;134.22270357911572;km/h;1492
501493;5014933;Nivel de agua;17.445039975480988;m;1493
501494;5014943;Velocidad del viento;90.65997067790157;km/h;1494
501495;5014953;Velocidad del viento;103.68256359364;km/h;1495
501496;5014963;Velocidad del viento;120.79991680662582;km/h;1496
501497;5014973;Velocidad del viento;104.03783637733582;km/h;1497
501498;5014983;Velocidad del viento;107.52415172255668;km/h;1498
501499;5014993;Nivel de agua;26.007213943929592;m;1499
501500;5015003;Nivel de agua;8.32923403333071;m;1500
501501;5015013;Velocidad del viento;112.96660701236314;km/h;1501
501502;5015023;Magnitud de la explosión;5.7885150270083425;kilotones;1502
501503;5015033;Velocidad del viento;108.2836048993309;km/h;1503
501504;5015043;Magnitud de la explosión;7.356621549933746;kilotones;1504
501505;5015053;Magnitud de la explosión;0.5102893587699444;kilotones;1505
501506;5015063;Velocidad del viento;89.0361468547912;km/h;1506
501507;5015073;Área afectada;1.3119091205372886;km^2;1507
501508;5015083;Nivel de agua;9.658113964571202;m;1508
501509;5015093;Daño causado;Leve;Sin unidades;1509
501510;5015103;Nivel de agua;2.8730675504290835;m;1510
501511;5015113;Nivel de agua;14.28142960049022;m;1511
501512;5015123;Velocidad del viento;104.20372036323859;km/h;1512
501513;5015133;Nivel de agua;4.824824347362959;m;1513
501514;5015143;Nivel de agua;2.61345637078247;m;1514
501515;5015153;Velocidad del viento;144.52197304691333;km/h;1515
501516;5015163;Velocidad del viento;118.46678481151203;km/h;1516
501517;5015173;Nivel de agua;9.918431940131718;m;1517
501518;5015183;Nivel de agua;16.52213421429248;m;1518
501519;5015193;Nivel de agua;22.555974230027118;m;1519
501520;5015203;Nivel de agua;22.154605444268746;m;1520
501521;5015213;Nivel de agua;23.301156307001303;m;1521
501522;5015223;Velocidad de la avalancha;18.49699983689714;m/s;1522
501523;5015233;Velocidad de la avalancha;18.372891508576906;(m/s);1523
501524;5015243;Nivel de agua;7.718395676472802;m;1524
501525;5015253;Velocidad del viento;115.69527360520948;km/h;1525
